title,artist,like_cnt,lyrics
별 보러 가자,적재,"10,873","찬 바람이 조금씩 불어오면은
밤 하늘이 반짝이더라
긴 하루를 보내고 집에 들어가는 길에
네 생각이 문득 나더라 
어디야 지금 뭐 해
나랑 별 보러 가지 않을래
너희 집 앞으로 잠깐 나올래
가볍게 겉옷 하나 걸치고서 나오면 돼
너무 멀리 가지 않을게
그렇지만 네 손을 꼭 잡을래
멋진 별자리 이름은 모르지만
나와 같이 가줄래
찬 바람이 조금씩 불어 오면은
네 생각이 난 그렇게 나더라
긴 하루 끝 고요해진 밤거리를 걷다 
밤 하늘이 너무 좋더라
어디야 지금 뭐해
나랑 별 보러 가지 않을래
어디든 좋으니 나와 가줄래
네게 하고 싶었던 말이 너무도 많지만
너무 서두르지 않을게
그치만 네 손을 꼭 잡을래
멋진 별자리 이름은 모르지만
나와 같이 가줄래
너와 나의 걸음이 
향해 가는 그곳이
어디 일진 모르겠지만 
혼자였던 밤 하늘 
너와 함께 걸으면
그거면 돼"
조금 취했어 (Prod. 2soo),임재현,"4,352","내가 망가지면 니가 나를 볼까 봐
나를 혹시나 걱정해줄까 봐
몸에 안 좋은 거 하러 왔어
시끄럽고 졸립다
그래 이제 집에 가야지
지금 뭐 해
밤에는 바람이 점점 차가운데
따뜻이 좀 입고 다녀 멋 부리지 말고
지금 이 순간
하고 싶은 말이 많은데
내가 가진 언어로 표현 못 해 알잖아
내가 좀 서툴지
술 한잔했어 너무 보고 싶어서
니가 싫어하는 담배도 피고 술도 했어
술이 깨면 내가 또 미워질까 봐
마시다 보니 조금 취했어
어디야 지금 뭐 해 빨리 와
너 올 것 같아 여기서 나 기다리는데
Xiyehn아 오늘따라 니가 보고 싶어서
그래 내가 좀 못났지 미안해
지금 뭐 해
의식은 점점 희미해가는데
니 얼굴은 더 또렷하게 생각이 나네
지금 이 순간 하고 싶은 말이 많은데
나란 놈이 그렇지 뭐 또
못해 말도 못 하는 내가 싫어
술 한잔했어 너무 보고 싶어서
니가 싫어하는 담배도 피고 술도 했어
술이 깨면 내가 또 미워질까 봐
마시다 보니 조금 취했어
어디야 지금 뭐 해 빨리 와
너 올 것 같아 여기서 나 기다리는데
Xiyehn아 오늘따라 니가 보고 싶구나
또 보고 싶어서 미안해"
"잘 지내자, 우리","짙은(Zitten)
											CONNECT 아티스트","7,475","마음을 다 보여줬던 너와는 다르게
지난 사랑에 겁을 잔뜩 먹은 나는
뒷걸음질만 쳤다
너는 다가오려 했지만
분명 언젠가 떠나갈 것이라 생각해
도망치기만 했다
같이 구름 걸터앉은 나무 바라보며
잔디밭에 누워
한 쪽 귀로만 듣던 달콤한 노래들이
쓰디쓴 아픔이 되어
다시 돌아올 것만 같아
분명 언젠가 다시 스칠 날 있겠지만
모른 척 지나가겠지
최선을 다한 넌 받아들이겠지만
서툴렀던 난 아직도 기적을 꿈꾼다
눈 마주치며 그땐 미안했었다고
용서해달라고 얘기하는 날
그때까지 잘 지내자 우리, 우리
지금 생각해보면 그까짓 두려움
내가 바보 같았지 하며
솔직해질 자신 있으니
돌아오기만 하면 좋겠다
분명 언젠가 다시 스칠 날 있겠지만
모른 척 지나가겠지
최선을 다한 넌 받아들이겠지만
서툴렀던 난 아직도 기적을 꿈꾼다
눈 마주치며 그땐 미안했었다고
용서해달라고 얘기하는 날
그때까지 잘 지내자 우리, 우리
눈 마주치며 그땐 미안했다고
용서해달라고 이야기 하는 날
그때까지
잘 지내자
우리"
난춘 (亂春),새소년,"5,788","그대 나의 작은 심장에 귀 기울일 때에
입을 꼭 맞추어 내 숨을 가져가도 돼요
저무는 아침에 속삭이는 숨
영롱한 달빛에 괴롭히는 꿈
네 눈을 닮은 사랑 그 안에 지는 계절
파도보다 더 거칠게 내리치는
오 그대여 부서지지마
바람새는 창틀에 넌 추워지지마
이리와 나를 꼭 안자
오늘을 살아내고 우리 내일로 가자
내가 너의 작은 심장에 귀 기울일 때에
입을 꼭 맞추어 어제에 도착했습니다
오 그대여 부서지지마
바람새는 창틀에 넌 추워지지마
이리와 나를 꼭 안자
오늘을 살아내고 우리 내일로 가자
그대여 부서지지마
바람새는 창틀에 넌 추워지지마
이리와 나를 꼭 안자
오늘을 살아내고 우리 내일로 가자"
Seoul,볼빨간사춘기,"2,147","Seoul 처음 만난 낯선 도시에서
사람들 사이에 빛이 나는
기타를 멘 멋진 소년과 yeah
사랑에 빠진 Love Story
 
들어볼래? 지나치게도
소설 같은 이야기일 거야
 
Maybe Someday
꽃잎이 떨어지는 그날에
우리가 만난 그곳에서
멀리서 기타 소리가 들리면 나
너를 위해 노랠 부를 거야

City of light
빛이 가득한 이 도시에서
눈을 반짝이며 꿈을 꾸는
마이크를 쥔 멋진 소녀와
사랑에 빠진 Love Story
 
Maybe Someday
꽃잎이 떨어지는 그날에
우리가 만난 그곳에서
멀리서 기타 소리가 들리면 나
너를 위해 노랠 부를 거야

언젠가 사랑했던 그 도시에서
내 목소릴 기억한다면
그때 우리 만나자 my Seoul
 
Someday
너와 나 꿈꿔왔던 그날에
서로가 마주한 곳에서
환하게 미소 지을 수 있다면 나
너를 위해 노래해
 
Someday 그때 그날에
우리가 만난 그곳에서
멀리서 네 목소리가 들리면 나
너를 위해 노랠 부를 거야"
난 너와 (feat. 거니 (g0nny)),크래커(CRACKER),213,"사실 난 모르겠어
이 마음의 끝이 있긴 한 건지
멀어도 가봐야겠어
발자국도 하나 없는 곳까지

품에 안겨 있을 때마다
스며오는 니 향기가 좋아
매일 매일 가까워질래
니 이름이 내 방에 가득하게

난 너와 눈을 마주 보고 있을 때
바다가 된 거 같고 때론 하늘 같았어
난 너와 험한 길을 같이 걷게 됐을 때
도 변하지 않을게 다 보이지 않아도

오늘 말해야겠어
사랑 한켠에 숨겨뒀던 얘기
모든 걸 다 말하겠어
너를 닮아 가는 하루들까지

네게 점점 가까워질 때
떨려오는 이 기분이 좋아
손이 스쳐 닿을 거리에
내가 있을게 넌 한 걸음이면 돼

난 너와 눈을 마주 보고 있을 때
바다가 된 거 같고 때론 하늘 같았어
난 너와 험한 길을 같이 걷게 됐을 때
도 변하지 않을게 다 보이지 않아도

너와 눈을 마주 보고 있을 때면
너와 눈을 마주 보고 있을 때면"
어제 너는 나를 버렸어,10CM,"3,023","어제 너는 나를 버렸어
나는 아무 변명하지 못하고
얌전하게 집에 돌아와
너무 피곤해 잠이 들었어
눈이 떠지자마자 정신이 없지
지각은 말이 안 돼 출근해야지
시간이 모자라 널 생각하고 아파하기엔
내가 너무 바빠
눈물이 맺혔을지도
아닌가 졸린건지도
어쩌면 널 좋아하지 않았었나봐
연락을 기다릴지도
아닌가 귀찮을지도
어쩌면 널 사랑하진 않았었나봐
이제 나는 너를 잊었어
생각해 보니 오늘 하루 종일
네 생각이 나질 않았고
왠지 웃으며 잠이 들었어
이별이 항상 지독할 필요는 없지
우리도 각자 가던 길을 가야지
못다 한 마음도 전하지 못한 말도 많았지만
내가 너무 바빠
눈물이 맺혔을지도
아닌가 졸린건지도
어쩌면 널 좋아하지 않았었나봐
연락을 기다릴지도
아닌가 귀찮을지도
어쩌면 널 사랑하진 않았었나봐
아냐 그랬을 리가 없지
너 없인 살 수 없었던
꿈같은 날들이 있었지
나를 안아주던 숨결도
빛이 나던 그 입술도
시간을 되돌려 갈 수 있다 해도
이젠 너무 바빠
눈물은 말랐을지도
이대로 괜찮을지도
어쩌면 널 기다리지 않을건가봐
마음이 죽은걸지도
차갑게 굳어질지도
어쩌면 널 사랑하지 않을건가봐
이제 나는 너를 잊었어
아쉬울게 하나도 없어"
별 보러 갈래?,볼빨간사춘기,"5,648","Maybe it's like a dream
I see the stars over me
Maybe it's like a magic
I know you you you're my star
Saturday night 재미없는 얘기
No beer no cheers 우리 둘만 여기
재미없는 사람끼리 눈이 맞았나 봐
You've heard of my songs
어떤 별을 가장 좋아하냐며
미소를 띠고 내게 말해
별 보러 갈래?
Listen to our favorite songs
좋아하는 노랠 듣고
웃고 떠들다 보면
We drive away
어느새 멋진 바다 위로
별들이 쏟아져내려
Can't you see the stars?
They called it milky way
쏟아져 머리 위로
넌 나를 업고 모래사장을 뛰어다녀 Yeah
그중 가장 예쁜 저 별을 찾아서
밤이 새도록 뛰어다니고
Stars are over me
Maybe I know the name
I see the stars over me
Maybe you got a planet
I know you you got my star
Everyday night 매일 같은 얘기
No feeling no chilling 우리 둘만 여기
재미없는 사람끼리 눈이 맞았나 봐
You've heard of my songs
어떤 별을 가장 좋아하냐며
미소를 띠고 내게 말해
별 보러 갈래?
Listen to our favorite songs
좋아하는 노랠 듣고
웃고 떠들다 보면
We drive away
어느새 멋진 바다 위로
별들이 쏟아져내려
Can't you see the stars?
모래 위에 누워서
저 별을 다 세보다가
아름다웠던 우리 이 순간을
저 별에 담아서 We fell in love
See the star be your star yeah yeah
They called it milky way
쏟아져 머리 위로
넌 나를 업고 모래사장을 뛰어다녀 Yeah
그중 가장 예쁜 저 별을 찾아서
밤이 새도록 뛰어다니고
Stars are over me"
졸업,달담,308,"첫걸음을 나선 과거의 너에게
안녕 오늘도 너의 이름은 맑음이구나
많고 많은 눈물과 사랑을 겪어가겠지
웃음 짓던 그 자리에는 꽃 한 송이 핀다
함께 흘린 땀방울과 응원 속의 너에겐
저 별 보다 소중한 건 없었던 시절
미래로 나선 너의 발걸음과
우리가 웃던 그 책상에 써진
이름들은 마치 꿈만 같아
너 힘이 들 때 이곳을 찾아와
그 시절 그 땀방울을 함께
이야기에 담아 너의 여행을 응원해
사랑이 없는 도시 속에서
어릴 적 그네 밑에 심었던 편지를 찾아
세월이 지나가서 다시 만나는 날
네가 가지고 온 여러 색바람을 불어줘
푸르던 하늘 아래 아이들과
꿈을 꾼 의자 위에 초록 연서
이곳을 떠나가는 사랑이여
낭만이 그리우면 내게 오라
푸르던 하늘 아래 아이들과
꿈을 꾼 의자 위에 초록 연서
이곳을 떠나가는 사랑이여
청춘이 그리우면 내게 오라
푸르던 하늘 아래 아이들과
꿈을 꾼 의자 위에 초록 연서
이곳을 떠나가는 사랑이여
낭만이 그리우면 내게 오라
푸르던 하늘 아래 아이들과
꿈을 꾼 의자 위에 초록 연서
이곳을 떠나가는 사랑이여
청춘이 그리우면 내게 오라
푸르던 하늘 아래 아이들과
꿈을 꾼 의자 위에 초록 연서
이곳을 떠나가는 사랑이여
낭만이 그리우면 내게 오라
푸르던 하늘 아래 아이들과
꿈을 꾼 의자 위에 초록 연서
이곳을 떠나가는 사랑이여
청춘이 그리우면 내게 오라"
COMMENT,우정하,41,가사 없음
바다,최유리,709,"오늘도 그댄 어여쁜 바다로 내게 다가와
투명한 그대 마음에 하늘을 가득 담은 걸
밝았던 많은 모습들 그대로 남아있을 때
내가 바라고 바랬던 사람이 내게로 올까

네가 그 바다에 닿을 때까지 
나는 네 줄을 놓지 않을게
너를 올려주고 고운 그대 저 바다에
닿을 때까지

우리 한 발씩 그대로 있었고
땀, 작은 눈물이 고여
모든 사람들 헤엄칠 수 있게
큰 바다가 될 때까지

곱게 놓여진 우리의 추억이 
드넓었던 세상에서
너를 올려주면 고운 그대 저 바다에 
닿게 될 거야

언젠가 우리 마주 볼 하늘이 내게 다가와
생각지 못한 마음이 한없이 작아지는 걸
나를 가졌던 모습들 그대로 남아있을 때
아름다웠던 기뻤던 사람이 내게로 올까

네가 그 바다에 닿을 때까지 
나는 네 줄을 놓지 않을게
너를 올려주고 고운 그대 저 바다에
닿을 때까지

우리 한 발씩 그대로 있었고
땀, 작은 눈물이 고여
모든 사람들 헤엄칠 수 있게
큰 바다가 될 때까지

곱게 놓여진 우리의 추억이 
드넓었던 세상에서
너를 올려주면 고운 그대 저 바다에 
닿게 될 거야"
너에게 고마웠어 (feat. 권준),플랏나인,13,"새벽빛이 다가오기 전 내 방 안은
고요한 밤공기들로 가득 채워져
그 사이로 너의 온기가 느껴지면

눈을 감고 그때의 우리를 떠올려
내게 조심스레 꺼내던 첫 마디와
그로 인해 변해가던 나의 마음까지도

이 계절이 지나면 우린
서로에게 잊혀지지 않을 만큼
소중했던 시간을 껴안아

너로 인해 찬란했었던 날
하루들을 떠올려보던 난
참 행복했던 나날들이었지만
그리운 맘 쏟아냈었던 밤
그 안의 너와 나
마지막으로 널 보내며
그동안 너에게 고마웠어

널 지우려 할수록 되려 떠올라
조용히 스며들었던 네 향기와
슬며시 건네주던 너의 고백까지도

이 하루가 밝아오기 전
꿈속에서라도 널 만날 수 있길
소원하며 잠에 들어볼게

너로 인해 찬란했었던 날
하루들을 떠올려보던 난
참 행복했던 나날들이었지만
그리운 맘 쏟아냈었던 밤
그 안의 너와 나
마지막으로 널 보내며
그동안 너에게 고마웠어

담담했던 첫 시작과 눈부셨던 날들을 지나
널 그리며 눈이 시린 지금까지
다 기억할 거야

우리 서로의 시간도 고스란히 간직한 채 서로를 등지지만
보고픈 맘 흘려보내던 밤
그 안의 너와 나
마지막은 잡은 손 놓으며 인사할게

아름다웠던 우리에게
안녕"
"남이 되어가, 우리",플랏나인,126,"언제부턴가 너는 어색해 했었지
애써 모른 척 네 손을 붙잡던 나
우리 처음 사랑해 말하던
눈부시던 그 순간이 이젠 없어질까 봐
늘 함께 웃던 너의 집 앞에서
표정도 없는 차가운 네 눈빛
어쩌면 나 오늘 마지막이 될까 봐
그때 우리가 했던 많은 약속이
의미 없이 바래지고
이렇게 나 너와 남이 되어
가고 있는 거 같아
불안해져 나 정말 우리가
서툰 인사도 없이 멀어질까
노력해도 잘 떠오르지가 않아
함께 걷던 길을 홀로 헤매어봐도
그때였을까 연락이 늦어진 그 밤
지쳐갔었던 거니
무뎌진 약속 미안해 다
어쩌면 나 오늘 마지막이 될까 봐
그때 우리가 했던 많은 약속이
의미 없이 바래지고
이렇게 나 너와 남이 되어
가고 있는 거 같아
불안해져 나 정말 우리가
서툰 인사도 없이 멀어질까
함께 걷던 이 길에서
처음 만난 그때처럼
설레던 어색함은 없겠지
입 맞추던 집 앞에서
예전처럼 기다리면
웃는 널 다시 또 볼 수 있을까
이제야 나 선명하게 모두 떠올라
그때 네가 원했던 사소한 바램
지키지 못한 채 남아
이렇게 나 너와 남이 되어
가고 있는 거 같아
두려워져 나 이미 너에게
돌이킬 수가 없는 사람일까"
좋은 꿈 꿔요,소각소각,17,"힘들었던 그대의 하루
그 아무도 알아주지 않아도
괜찮아요 그대는 잘 버텨왔어요
먼 길을 걸어 여기까지 왔죠
기댈 곳 하나 없다고 느낄 땐
그대 옆에 있는 나를 알아봐 주기를
그대는 너무나 소중해
아무도 대신할 수 없죠
고된 하루 끝에 그대의 눈물
바라보는 것 밖에 할 수 없죠
사랑하는 그대 이제 눈을 감아요
내 곁으로 와요 그대를 안아줄게요
아무도 곁에 없다고 느껴질 땐
그대 옆에 있는 나를 알아봐 주기를
그대의 외로운 마음을
따스히 감싸 안을게요
고된 하루 끝에 그대의 눈물
바라보는 것 밖에 할 수 없죠
사랑하는 그대 이제 눈을 감아요
내 곁으로 와요 그대를 안아줄게요
힘들었던 그대의 하루
이 새벽이 아득히 느껴져도
괜찮아요 내일은 더 빛날 거예요
내 품으로 와요 그대 좋은 꿈 꿔요"
나도 조금은 빛이 나겠죠,소각소각,31,"차가운 바다를 걷는 듯
앞길이 보이지 않지만
무거웠던 내 마음을 그곳에 남겨
반짝이는 모래알처럼
찬란했던 나를 비추면
파도처럼 생각이 밀려와
유난히 빛나는 하늘 아래서
내 마음을 달래며 파도에 기대어
다시는 돌아오지 않을
또 언젠간 사라져버릴
아주 짧은 시간이라 해도
시간이 멈춰있는 것처럼 흐르지 않기를
나의 두 손에 내 걱정을 조금씩 담아서
닿을 수없이 깊은 바다에 다 내려놓아요
빛나고 있는 지금 이 시간을
모래에 새겨진 저 발자국처럼
조금은 외롭게만 느껴진다 해도
한없이 날 작아지게 한
이 시간이 지나고 나면
나도 조금은 빛이 나겠죠
시간이 멈춰있는 것처럼 흐르지 않기를
나의 두 손에 내 걱정을 조금씩 담아서
닿을 수없이 깊은 바다에 다 내려놓아요
빛나고 있는 지금 이 시간을
소중한 것들을 잃어버릴까 자꾸 겁이 나
내 마음을 돌아볼 시간이 없어 버겁기도 해
수없이 고민하던 날들이 많겠지만
잠시 머물던 바람처럼 지나가겠죠
차가운 바다를 걷는 듯
앞길이 보이지 않지만"
고백 연습,소각소각,67,"자꾸만 내 입가에 맴도는 그 말들이
나도 모르게 내 마음을 불편하게 만들고
네 앞에선 뭐랄까 설명할 수 없는 기분에
작아지고 있어 난
그냥 눈 딱 감고 말해볼까
널 보면 느껴지는 이 설렘을
너는 어때 이런
내 마음을 알아채기는 할까
하나부터 열까지 다 네 생각에
잠 못 이루고 설레어 널 그렸던 그 밤
무슨 말이라도 해야 하는데
또 놓쳐버릴 것 같아
하나 둘 셋 하면 너에게 다 말할 거야
밥도 못 먹고 고민했어 널 위한 이 말
꼭 전하고 싶어
수백 번 더 연습했던 그 말을
너는 어떤 밤을 보내려나
나처럼 이 밤을 못 이겼을까
너를 생각하면 아마 뜬 눈으로
밤을 지새우겠지
하나부터 열까지 다 네 생각에
잠 못 이루고 설레어 널 그렸던 그 밤
무슨 말이라도 해야 하는데
또 놓쳐버릴 것 같아
하나 둘 셋 하면 너에게 다 말할 거야
밥도 못 먹고 고민했어 널 위한 이 말
꼭 전하고 싶어
수백 번 더 연습했던
너의 마음을 잘 모르겠지만
우리 같은 마음이길 바라
하나부터 열까지 다 알진 못해도
너의 전부 그냥 그대로가 난 좋아
꼭 만났으면 해
수백 번 더 상상했던
수만 번 더 상상했던
우리를"
이별을 앞둔 우리,플랏나인,46,"좋아했어
너의 말투
모든 행동들을
사랑했어
나를 보는 
눈빛까지도
잊을 수 없는데
우리 시간 모든 걸
다 왜 잊으라 하는 거야

그렇게 너를 지워내고
잊어봐도
아무리 애를 써봐도
내게 준 따뜻한 
너의 마음을
또 누군가에게
줄 것 같아
다시 널 잡으려
울어보고
아무리 노력해 봐도
이미 넌 차가운 
너의 마음을 
나에게 보여주고 있어

우리 만난
시간 동안
서툴던 내 모습도
따뜻하게
감싸주던 너였었는데
이젠 날 떠난대
너무 힘들었다며
난 왜 이별도 느린 거야

그렇게 너를 지워내고
잊어봐도
아무리 애를 써봐도
내게 준 따뜻한 
너의 마음을
또 누군가에게
줄 것 같아
다시 널 잡으려
울어보고
아무리 노력해 봐도
이미 넌 차가운 
너의 마음을 
나에게 보여주고 있어

늦은 여름
서로 마주한 채
미소 짓고
끝나지 않을 
영화처럼
끌어안고서
수줍던 우리가 왜 

그렇게 너를 지워내고
잊어봐도
아무리 애를 써봐도
내게 준 따뜻한 
너의 마음을
또 누군가에게
줄 것 같아
다시 널 잡으려
울어보고
아무리 노력해 봐도
이미 넌 차가운 
너의 마음을 
나에게 보여주고 있어"
별빛보다 널,정해일,18,"하루를 마치고 잠자리에 들면
넌 뭘 하는지 궁금해졌어
언제부턴가 내 생각의 끝에
들어와 함께 있는 너
고마워 내게 웃어줘서
또 날 웃게 해줘서
소소한 행복을 느끼게 해줘서
나를 닮아가는 너여서
널 닮아가는 나여서
느껴 널 사랑해
기억할게 널 별빛보다 빛나는 사랑으로
모든 날의 행복으로 너를 감싸 안아줄게
바라볼게 널 햇살처럼 포근한 사랑으로
네가 외롭지 않게 항상 사랑을 말할게
비가 오는 날 우산처럼
매일 아침 커피처럼
항상 너의 곁에 서 있어줄게
나를 닮아가는 너여서
널 닮아가는 나여서
느껴 널 사랑해
기억할게 널 별빛보다 빛나는 사랑으로
모든 날의 행복으로 너를 감싸 안아줄게
바라볼게 널 햇살처럼 포근한 사랑으로
네가 외롭지 않게 항상 사랑을 말할게
널 처음 만났던 그날을 난 기억해
한순간에 이끌렸던 푸르렀던 널
말해줄래 다 너도 나만큼 날 사랑한다고
꽃잎이 피어나듯 내게 사랑을 전해줄래
간직할게 널 별빛보다 빛이 나도록
많은 시간이 지나 우린 행복했었다고
돌아볼 수 있게"
어느새 너에게,문빛(Moonbit),30,"날 간지럽히는 달큰한 목소리
한껏 들뜬 날 달래는 너의 미소는
마치 사탕을 머금고 있는 듯이 달아
삼킬수록 조금씩 맴돌아 내 안에서

한 방울 또 두 방울
아스라이 번져나가던 그때
어느새 수채화처럼
물든 내 맘속 네 얼굴

차곡히 또 빼곡히
온 마음 다해 널 그려내다 보면
마침내 너로 가득 차는
이 팔레트 속은 어떤 색을 띠고 있을까 

널 아주 조용히 포근한 눈으로
흘끗 바라보다 발그레해진 두 볼
마침 날 향해 돌아보는 눈빛에 또 난
일렁이는 마음을 숨길 수가 없어져

한 방울 또 두 방울
아스라이 번져나가던 그때
어느새 수채화처럼
물든 내 맘속 네 얼굴

차곡히 또 빼곡히
온 마음 다해 널 그려내다 보면
마침내 너로 가득 차는
이 팔레트 속은 어떤 색을 띠고 있을까 

밑그림부터 하나씩 채우고
가장 어울리는 색으로 칠하면
너라는 사랑이 완성돼
눈부시게 아름다울 한 폭의 그림

고이 새겨놓았던
너의 이름 세 글자를 담아내면
마침내 너로 가득해진
이 사랑을 담아 널 만나기 위해 날아가 난"
언젠가 너를 잃게 된다면 (Feat. 주하),시월십사일 (1014),24,"나 너를 바라보고 있으면
하늘을 걷고 있는 것 같지만
어느새 또 불안한 먹구름으로
머릿속이 가득해져
이런 내 마음을 너에게 말하면
나에게서 도망쳐 버릴까
오늘도 나 혼자 깊은 어둠에 빠진 채
너로 가득한 밤을 떠도네
너와 나는 어디로 흘러가는 걸까
너도 날 보면 조금은 슬퍼지려나
언젠가 너를 잃게 된다면
나는 살아갈 수 없을 지도 몰라
내가 쌓아놓은 담벼락에
너라는 꽃이 피어났지만
언제 시들지 모르는 불안한 마음에
모두 무너져 버리고 마네
너와 나는 어디로 흘러가는 걸까
너도 날 보면 조금은 슬퍼지려나
언젠가 너를 잃게 된다면
나는 살아갈 수 없을 지도 몰라
너만큼 날 사랑할 수 있다면
진심으로 널 안아줄 텐데"
난 멜로는 원래 재미없는 건 줄 알았어,결(KYUL),32,"잊어야지 너는 더 기억하지 않을걸
일찍이 마음 다 비웠어
애초에 나의 아픔도 사랑이 아닌걸
우리는 사랑한 적 없어
영화를 볼 때도
감동적인 결말은 정말 재미없었어
내 사랑에서도 나는 주연이 된 적 없었고
나와 닮은 건 늘 슬픔만 있어
왜 나만 여기 남겨져있어?
난 멜로는 원래 재미없는 건 줄 알았어
나와는 상관없는 사람들뿐이지
난 매번 잔인한 걸 사랑이라 하였고
끝나면 지겹기만 했어
나도 누군가의 어릴 적 이야기 속의
낭만의 증인이 됐고
그때 우린 아름다웠지 않냐는 말은 좀
날 허무하게 만들었어
드라마를 볼 때도
저기 멋진 사람들, 나와 너무 달랐어
난 니 손짓 하나면 떠나가야만 했고
이젠 아픈 건 견딜 수가 없어
왜 나만 여기 남겨져있어?
난 멜로는 원래 재미없는 건 줄 알았어
나와는 상관없는 사람들뿐이지
난 매번 잔인한 걸 사랑이라 하였고
끝나면 지겹기만 했어"
잘 지내길 바래,김승민,928,"우리만큼은 다르길 바랬죠
서로가 서로에게 한 번 더 '우린 변하지 말자고'
여러 번 다짐하고는 말했죠
너무 힘이 들어 괴롭다면
그땐 널 웃으며 보내주라고
우리 많이 걸었죠 우리 정신없었죠
너를 사랑한단 말이 그게 다가 아니었죠
나는 자랑하는 척 아무것도 아닌 척
절대 못 한다고 말했던 게 엊그제 같았죠
우리 장난 아니었죠 우리 정신없었죠
너를 사랑한단 말은 아직 후회가 되질 않아서
너도 잘 지내기를 바래
Oh ah 아예 지쳐 있었던 우리 그때 갔던
그곳에 이젠 다른 누군가와 있어
오늘 밤 같이 길 잃었었던 골목길 한켠에 있던
그곳에 너가 이젠 없네
많은 상황 바뀔 거야 감정도 변해
결국 동화 같은 이야기 없는 상황에 처해
흐리멍덩하게 맞는 대낮은 아예 반대편의 밤보다
깜깜해 불빛 켜둘 수밖에 없었네
아직도 우린 마음고생 여전해
가라앉기 두려워 각자의 물 퍼내
너가 가져왔던 낯섦 그만큼
그게 또다시 낯설 만큼만
그땐 복잡했었다 온종일 싸우고 풀리길 반복해
끝에 남아있는 추억들은 하나둘
날 떠도는 것 같은데
널 완벽하게 기억할 수도 또 지워갈 수도
어떠한 방법 같은 게 난 없어
말을 마음 안에 가둬버린 바람에 멈춘 채
바라볼 수밖에 없어
우리 많이 걸었죠 우리 정신없었죠
너를 사랑한단 말이 그게 다가 아니었죠
나는 자랑하는 척 아무것도 아닌 척
절대 못 한다고 말했던 게 엊그제 같았죠
우리 장난 아니었죠 우리 정신없었죠
너를 사랑한단 말은 아직 후회가 되질 않아서
너도 잘 지내기를 바래
Oh ah 아예 지쳐 있었던 우리 그때 갔던
그곳에 이젠 다른 누군가와 있어
오늘 밤 같이 길 잃었었던 골목길 한켠에 있던
그곳에 너가 이젠 없네"
Sun and Moon,Dept(뎁트),21,"A one way to you
그대에게 가는 편도 티켓 한 장
Punched out with holes
이미 사용했으니
No return flight
돌아올 수 있는 비행편은 없어요 

Hope you're there on the other side
저쪽에 그대가 있었으면 해요
Right out the gate I'm running out to you
게이트를 나가서 바로 그대에게 달려갈 거니까
Stare at your phone at the arrival time
도착 시간이 되면 휴대폰에서 눈을 떼지 말아요
Think I'm coming home tonight 
오늘밤 내가 집으로 돌아갈 것 같으니

Higher Altitude we fly
하늘로 더 높이 올라가요
Head above the clouds
구름 위로 떠오르죠
As you come shining through
환히 빛나며 다가오는 그대는
My sun and moon
나의 태양과 달
I'd do anything to be with you
뭐든지 할 거예요, 그대와 함께라면

And the moment I see you
그리고 그대를 보는 순간 
The moment we lock eyes
우리가 눈을 맞춘 바로 그 순간 
The way why you feel is in sight
그대의 감정이 눈에 보여요 

Hope you're there on the other side
저쪽에 그대가 있었으면 해요
Right out the gate I'm running out to you
게이트를 나가서 바로 그대에게 달려갈 거니까
Stare at your phone at the arrival time
도착 시간이 되면 휴대폰에서 눈을 떼지 말아요
Think I'm coming home tonight 
오늘밤 내가 집으로 돌아갈 것 같으니

Higher Altitude we fly
하늘로 더 높이 올라가요
Head above the clouds
구름 위로 떠오르죠
As you come shining through
환히 빛나며 다가오는 그대는
My sun and moon
나의 태양과 달
I'd do anything to be with you
뭐든지 할 거예요, 그대와 함께라면

I pick up my baggage and run
가방을 찾고 뛰어가는 지금
Every step close to you 
걸음마다 그대와 가까워지고 있어요
Not miles away
이제 그리 멀지 않아요
I'm only seconds, moments, days 
단지 조금의 시간이라도
To be with you 
그대 곁에 있고 싶어서

Higher Altitude we fly
하늘로 더 높이 올라가요
Head above the clouds
구름 위로 떠오르죠
As you come shining through
환히 빛나며 다가오는 그대는
My sun and moon
나의 태양과 달
I'd do anything to be with you
뭐든지 할 거예요, 그대와 함께라면"
우리 시간은 서로를 간직하면 돼,정해일,40,"지금에야 널 만난 건
그만한 이유가 있을 거라 생각해
여태 내가 해왔던 이별들이
널 만난 후로 이해가 되거든
별빛은 지워진 날
좀 쌀쌀하더라도
우리 시간은
서로를 간직하면 돼
잠시 안고 있자
그냥 그러면 돼
텅 빈 하늘엔 너로 가득 차는 밤
온종일 울었던 그날의 기억은
널 더 소중하게 해
어쩌면 사랑이란 너를 두고
하는 말 같아 난 그렇게 느껴
별빛은 지워진 날
좀 쌀쌀하더라도
우리 시간은
서로를 간직하면 돼
잠시 안고 있자
그냥 그렇게 웃으면 돼
무한한 하늘에 너로 그려지는 밤
내게 약속해 줄래 이 손 놓지 않겠다고
지금처럼 환하게 웃어줄래
너무 보고 싶어
안고 싶어지면
오늘을 기억해
이 순간 참 예쁜 우릴"
